match_hash,tourney_name,tourney_date,is_hard,is_clay,is_grass,is_bo5,p1_name,p2_name,p1_height,p1_lefty,p1_age,p1_home,p1_rating,p1_dev,p1_surface_rating,p1_surface_dev,p1_recent_rating,p1_w,p1_l,p1_surface_w,p1_surface_l,p1_inactive_days,p2_height,p2_lefty,p2_age,p2_home,p2_rating,p2_dev,p2_surface_rating,p2_surface_dev,p2_recent_rating,p2_w,p2_l,p2_surface_w,p2_surface_l,p2_inactive_days,p1_win,p1_odds,p2_odds
2022Jan91Mon64738988,Delray Beach,20220214,1,0,0,0,Marcos Giron,John Millman,180,0,28.5,1,1637.6665234462396,167.27448126150728,1678.332218962112,146.687929508575,1592.999115601728,55,42,46,33,7,183,0,32.6,0,1501.746500158469,157.31185921482788,1578.2762318965601,141.22902598203655,1560.610697782777,40,44,31,31,0,0,1.61,2.49
2022Gov26Mer1641786386,Delray Beach,20220214,1,0,0,0,Grigor Dimitrov,Mitchell Krueger,188,0,30.7,0,1559.6213778275971,181.7244076422629,1674.7479430791361,160.14922269833517,1758.3798035660818,42,30,33,23,0,188,0,28.0,1,1209.291282959985,153.7426586184433,1321.5663654941611,136.57042289682715,1229.4740068417473,37,37,34,30,7,1,1.41,3.19
2022Ano53Bma811109818,Delray Beach,20220214,1,0,0,0,Adrian Mannarino,Brandon Nakashima,183,1,33.6,0,1653.88320678716,129.09553790591102,1706.9702999023027,118.03012462549519,1647.050592673819,38,46,35,33,0,185,0,20.5,1,1574.1507995903871,164.3356819376604,1667.3470900090858,144.73182529654076,1641.7112214691415,66,42,55,28,7,1,2.32,1.68
2022Rka20Jck1412051484,Delray Beach,20220214,1,0,0,0,Reilly Opelka,Jack Sock,211,0,24.4,1,1772.4614741278028,123.35066014277979,1815.776910448793,112.2511301682266,1732.9173343438017,42,33,36,26,0,185,0,29.3,1,1565.3648128200518,169.17913205417506,1631.3026989003602,150.33403144900646,1546.2760997043501,36,21,30,18,7,1,1.31,3.8
2022Ote85Yka108789640,Delray Beach,20220214,1,0,0,0,Yoshihito Nishioka,Oscar Otte,170,1,26.3,0,1492.910674102658,133.24530900780283,1571.4441896272615,120.35272692304349,1526.7179633630255,44,40,33,27,7,196,0,28.5,0,1390.7205317133185,160.36678828596408,1488.7365702097673,146.07464546446502,1427.4003574566204,61,32,30,17,0,0,1.83,2.07
2022Api123Pyk96574713,Delray Beach,20220214,1,0,0,0,Peter Gojowczyk,Andreas Seppi,185,0,32.5,0,1134.8885908081218,181.4483681572013,1311.5734318094983,157.74175966937966,1323.5938571220863,35,34,27,24,7,190,0,37.9,0,1366.2672312609227,150.61392554364937,1440.7960407214866,134.30954523888946,1350.5897149804573,38,46,29,33,0,0,2.49,1.59
2022Sda43Tis941276719,Delray Beach,20220214,1,0,0,0,Sebastian Korda,Thanasi Kokkinakis,196,0,21.6,1,1787.3984984210142,159.1883873822245,1841.5059368122902,142.88428795908166,1883.1186253013716,57,31,40,23,0,196,0,25.8,0,1723.1981225764052,175.09671636632373,1773.6730927998187,155.27538949103612,1757.581576397778,38,22,20,13,28,1,1.57,2.55
2022Din267Sey117208605,Delray Beach,20220214,1,0,0,0,Denis Istomin,Sam Querrey,188,0,35.4,0,1004.6257204392775,194.04950583754015,1062.3014440551876,185.33311556050305,1090.368284347786,24,41,15,30,0,198,0,34.3,1,1147.4604025904328,224.76145487864733,1032.7845046538923,240.38677356710969,1354.0783118037245,12,24,5,15,7,1,2.45,1.61
2022Son99Kon93699719,Delray Beach,20220214,1,0,0,0,Steve Johnson,Kevin Anderson,188,0,32.1,1,1424.9647414381789,149.8864041260433,1509.0821436182036,135.13644899876087,1406.744157634515,36,32,33,26,0,203,0,35.7,0,1356.4746331610158,173.59146607682268,1423.9127658634457,159.33761592240617,1416.0170128220855,30,28,18,20,7,1,2.24,1.72
2022Sov151Eez149451459,Delray Beach,20220214,1,0,0,0,Emilio Gomez,Stefan Kozlov,185,0,30.2,0,1425.1318837356712,157.44751061823425,1500.013667413249,145.64147633413754,1337.5469310136416,43,43,33,28,14,183,0,24.0,1,1478.3163451803532,155.4796529127422,1578.0074499191767,136.33968599164115,1576.1889980856602,34,20,34,20,0,0,2.47,1.59
2022Jan91Msy597381047,Delray Beach,20220214,1,0,0,0,John Millman,Maxime Cressy,183,0,32.6,0,1575.4131522231007,147.47263666718771,1636.5287879944287,133.35792573177926,1560.6796463850735,41,44,32,31,0,198,0,24.7,1,1592.4695600962032,151.45427040265815,1667.8843860981892,130.72726714368724,1735.2574178589425,63,50,55,35,7,1,2.67,1.53
2022Mon64Ten161988400,Delray Beach,20220214,1,0,0,0,Marcos Giron,Tennys Sandgren,180,0,28.5,1,1554.7048618298145,155.26491225722265,1615.6707580724856,137.77252219877045,1586.5106786352753,55,43,46,34,0,188,0,30.5,1,1164.5257235882873,177.8979935462115,1249.9111256022302,164.97907893373775,1281.3089875811422,21,37,12,24,7,1,1.39,3.24
2022Mer164Jon83386800,Delray Beach,20220214,1,0,0,0,Mitchell Krueger,Jordan Thompson,188,0,28.0,1,1192.9362125666573,148.64832428598862,1308.8150459683093,133.0596588586803,1278.0842897872742,37,38,34,31,0,183,0,27.8,0,1446.6984158149664,168.1470421828145,1509.2432032017787,150.24186867627475,1278.4428363260508,35,40,24,27,7,1,2.46,1.61
2022Ano53Ldy1161109611,Delray Beach,20220214,1,0,0,0,Adrian Mannarino,Liam Broady,183,1,33.6,0,1684.8522123787604,123.21765522009966,1737.0420383230185,113.23209076829154,1717.496293226291,39,46,36,33,0,183,1,28.1,0,1538.9076029019757,143.30652073452185,1616.9194370288383,127.0430289946731,1522.9580139626705,62,42,44,29,7,1,1.51,2.7
2022Bma81Dla105818659,Delray Beach,20220214,1,0,0,0,Brandon Nakashima,Denis Kudla,185,0,20.5,1,1525.9147745864777,151.33633082765581,1623.2947520752066,135.23999453031993,1606.2196653668443,66,43,55,29,0,180,0,29.4,1,1279.7892823099887,167.97359376175683,1382.3279496178807,149.32047350376126,1257.353194975906,55,39,41,30,7,1,1.26,4.21
2022Jck141Der82484803,Delray Beach,20220214,1,0,0,0,Daniel Altmaier,Jack Sock,191,0,23.4,0,1348.8310894402673,147.89596231394998,1408.8648969037943,134.7083698658784,1326.266859971727,63,41,22,19,7,185,0,29.3,1,1532.2854243660088,157.7929081585667,1602.0346427353936,141.6825433376044,1532.607757145854,36,22,30,19,0,0,2.2,1.74
2022Rut16Nli2223802016,Doha,20220214,1,0,0,0,Roberto Bautista Agut,Nikoloz Basilashvili,183,0,33.8,0,1707.2670710243942,168.7980590512978,1747.2140815270595,149.95526262083,1635.99910399682,54,36,39,24,14,185,0,29.9,0,1343.4469037454473,168.2098771722798,1460.3845057678482,148.42128231823457,1611.552221277243,37,45,23,31,7,1,1.48,2.88
2022Nli22Ach6120161042,Doha,20220214,1,0,0,0,Arthur Rinderknech,Nikoloz Basilashvili,196,0,26.5,0,1666.3952779549925,168.89257137193363,1706.345514850747,148.55496557283985,1602.6709834422682,74,42,47,26,28,185,0,29.9,0,1325.3559978029336,161.71405251771236,1440.9777180888123,142.5303483252974,1554.9689967271013,37,46,23,32,0,0,1.81,2.11
2022Rut16Kov2723801770,Doha,20220214,1,0,0,0,Karen Khachanov,Roberto Bautista Agut,198,0,25.7,0,1679.3746423489333,154.80845401125117,1742.5576985802527,135.5744068182298,1628.8504739206824,62,43,48,31,7,183,0,33.8,0,1725.464975854657,162.22905060584455,1766.9770001204292,143.86174956188097,1661.4580063783285,55,36,40,24,0,0,2.57,1.58
2022Ach61Dov1210422930,Doha,20220214,1,0,0,0,Denis Shapovalov,Arthur Rinderknech,185,1,22.8,0,1758.31271652957,160.32734597794152,1779.3405797476405,139.55665703705534,1824.5262204399637,53,41,33,30,7,196,0,26.5,0,1552.354818639122,161.71111576719014,1621.4493568226264,142.165694862961,1528.114110317338,74,43,47,27,0,0,1.34,3.58
2022Nli22Mcs3620161427,Doha,20220214,1,0,0,0,Marton Fucsovics,Nikoloz Basilashvili,188,0,30.0,0,1571.7454864330468,156.93574016946968,1629.4832079659245,140.47380985157602,1584.4285704328665,49,38,39,29,7,185,0,29.9,0,1429.525575609645,155.46938830045283,1519.0382814507946,136.95734045108966,1565.8610329599853,38,46,24,32,0,0,1.67,2.36
2022Kov27Mic2417701840,Doha,20220214,1,0,0,0,Karen Khachanov,Marin Cilic,198,0,25.7,0,1632.3179201291202,144.34315899487586,1702.319180995269,128.12775253931005,1625.8016084147355,62,44,48,32,0,198,0,33.3,0,1823.8542194786362,164.26506985286974,1854.697907693891,143.83606562772454,1820.6032757172359,49,33,35,24,28,1,1.71,2.28
2022Rut16Ana4723801160,Doha,20220214,1,0,0,0,Roberto Bautista Agut,Alejandro Davidovich Fokina,183,0,33.8,0,1776.7292761426943,150.04166820050742,1811.9265080357627,134.807240004569,1755.5057617571165,56,36,41,24,0,183,0,22.6,0,1381.3844146884842,184.45387560386789,1446.789952079139,160.97690666966778,1436.5170892750496,49,38,28,27,7,1,1.39,3.27
2022Dov12Aan732930876,Doha,20220214,1,0,0,0,Denis Shapovalov,Alex Molcan,185,1,22.8,0,1671.51873931904,151.16108433754943,1715.138379307895,132.5869783793372,1769.2975756182518,53,42,33,31,0,178,1,24.2,0,1430.0970785521242,172.75146783414576,1549.79022848178,154.55359371782492,1533.0853890316928,60,34,25,17,14,1,1.25,4.44
2022Ach61Aik3110421638,Doha,20220214,1,0,0,0,Arthur Rinderknech,Alexander Bublik,196,0,26.5,0,1640.645375129627,152.28621941257464,1688.0265746968648,134.75658558838128,1586.121061571691,75,43,48,27,0,196,0,24.6,0,1739.40905561894,153.19528828061732,1765.587843821641,136.44489870074742,1613.7908914016987,51,47,36,32,7,1,2.31,1.69
2022Nli22Eer1382016505,Doha,20220214,1,0,0,0,Nikoloz Basilashvili,Elias Ymer,185,0,29.9,0,1503.5618100107697,145.8532484268272,1575.8282352273768,129.78844583127318,1543.9663675202462,39,46,25,32,0,183,0,25.8,0,1497.4421183441566,146.9206892973632,1550.290745939344,135.52546453497985,1461.2871261675093,44,39,20,22,14,1,1.67,2.36
2022Mcs36Son5514271095,Doha,20220214,1,0,0,0,Soon Woo Kwon,Marton Fucsovics,180,0,24.2,0,1537.4040844786637,146.17337262222648,1603.7742342148554,131.6765653922014,1595.446047855529,41,33,32,24,7,188,0,30.0,0,1496.3462376705613,147.0210830272734,1569.8401891998146,132.6783306080641,1500.4253682716194,49,39,39,30,0,0,2.6,1.56
2022Kov27Eri711770901,Doha,20220214,1,0,0,0,Karen Khachanov,Emil Ruusuvuori,198,0,25.7,0,1702.4038134510497,137.4606477099037,1756.7127976378638,122.73514827365919,1659.3571234922008,63,44,49,32,0,188,0,22.8,0,1677.3003388318632,152.5183074431074,1725.1008767815063,133.94653276384972,1647.328127411927,56,42,53,32,14,1,1.62,2.45
2022Mic24Blp5018401149,Doha,20220214,1,0,0,0,Botic Van De Zandschulp,Marin Cilic,188,0,26.3,0,1566.247164008194,160.46768686336208,1675.8718849418985,145.78698838425055,1606.7511647711083,64,40,38,21,7,198,0,33.3,0,1733.3277306222003,153.77214030690521,1786.470950696047,135.91173779482907,1734.0400155508703,49,34,35,25,0,0,2.18,1.77
2022Ana47Dns2811601702,Doha,20220214,1,0,0,0,Alejandro Davidovich Fokina,Daniel Evans,183,0,22.6,0,1362.9480426807077,176.72811946729075,1430.6693912559815,155.186505255841,1464.6698912027205,49,39,28,28,0,175,0,31.7,0,1765.5475547512178,165.2235135760086,1797.4358442306998,144.03664220151464,1740.130447188063,49,39,37,27,28,1,2.34,1.68
2022Rut16Aay872380761,Doha,20220214,1,0,0,0,Roberto Bautista Agut,Andy Murray,183,0,33.8,0,1789.7701032585624,146.0684528808102,1823.765094158593,131.60596816424354,1731.288083236058,57,36,42,24,0,190,0,34.7,0,1694.6486165326455,158.32070248820062,1732.2777772791947,139.14081985327832,1596.1729041066312,28,24,25,21,7,1,1.76,2.2
2022Aan73Cll148876463,Doha,20220214,1,0,0,0,Alex Molcan,Christopher Oconnell,178,1,24.2,0,1399.784899230188,162.1315116375673,1516.9896302362006,145.07262796171204,1501.5605792344322,60,35,25,18,0,183,0,27.7,0,1534.6134890987762,175.10328793028697,1595.8613853226702,156.43049635411424,1510.380882295815,33,27,22,20,28,1,2.18,1.75
2022Ach61Jly1211042585,Doha,20220214,1,0,0,0,Arthur Rinderknech,Jiri Vesely,196,0,26.5,0,1706.422644460224,142.567346977173,1739.7077755580028,127.58644397506386,1683.7308467719615,76,43,49,27,0,198,1,28.5,0,1427.3308463739709,155.70694389694935,1520.344960685148,140.18597326482902,1408.1980478932012,45,38,31,20,7,1,1.54,2.63
2022Aik31Jik1831638351,Doha,20220214,1,0,0,0,Jozef Kovalik,Alexander Bublik,183,0,29.2,0,1035.111888051848,177.60251134894767,1057.811543031029,172.23419957709314,1121.426555075109,43,46,7,14,7,196,0,24.6,0,1672.877591414636,143.28562558096198,1712.6580278211836,128.9724158047874,1617.7889911032348,51,48,36,33,0,0,5.93,1.16
2022Eer138Jsa86505762,Doha,20220214,1,0,0,0,Elias Ymer,Joao Sousa,183,0,25.8,0,1448.869967118114,137.47018681243873,1509.7394432519966,127.85404575190093,1413.0499735846172,44,40,20,23,0,185,0,32.8,0,1517.7850650270682,141.4768990458478,1597.2587823452734,126.07031357959261,1576.4876302179946,31,46,24,25,14,1,,
2022Son55Cks1671095382,Doha,20220214,1,0,0,0,Soon Woo Kwon,Christopher Eubanks,180,0,24.2,0,1483.23821236846,136.98565838325737,1558.81291525578,124.7128995651941,1530.4278086176366,41,34,32,25,0,201,0,25.7,0,1371.5622862627542,161.71552819298498,1478.5291006350767,144.92195097860053,1445.4754868874422,39,29,38,25,7,1,1.48,2.84
2022Mcs36Lis3514271477,Doha,20220214,1,0,0,0,Lloyd Harris,Marton Fucsovics,193,0,24.9,0,1405.0290720095757,187.5950808183388,1538.4471597171178,165.08043798262236,1562.5482951159972,52,37,42,28,7,188,0,30.0,0,1551.1065025147589,137.65759449177668,1615.4535666843797,125.53693239539591,1548.2966487710441,50,39,40,30,0,0,2.18,1.79
2022Kov27Mld5117701146,Doha,20220214,1,0,0,0,Karen Khachanov,Mackenzie Mcdonald,198,0,25.7,0,1743.25172135995,129.8549725229287,1790.0233439044569,117.14059667551479,1712.9730906320688,64,44,50,32,0,178,0,26.8,0,1538.6261600231203,155.46255775682047,1616.5012882354567,137.9878462204831,1406.1332182276842,59,46,42,37,7,1,1.52,2.69
2022Eri71Din489011156,Doha,20220214,1,0,0,0,Emil Ruusuvuori,David Goffin,188,0,22.8,0,1627.7477298716774,141.82185222570865,1685.8455352099845,126.44851874707233,1639.3000313830125,56,43,53,33,0,180,0,31.1,0,1457.9119804475263,169.15118983583858,1529.413769957177,152.01005381107854,1424.4380732570933,29,28,24,22,7,1,1.29,3.94
2022Blp50Tno1921149336,Doha,20220214,1,0,0,0,Botic Van De Zandschulp,Thomas Fabbiano,188,0,26.3,0,1531.5941713689672,150.32324755678138,1640.3359637809651,137.06164827181792,1535.4909602683078,64,41,38,22,0,173,0,32.7,0,1317.8440541233674,140.14090698984282,1415.4971222910121,126.81136794407239,1356.7869249603195,24,39,18,29,7,1,1.19,5.38
2022Dns28Eov1241702574,Doha,20220214,1,0,0,0,Daniel Evans,Egor Gerasimov,175,0,31.7,0,1652.1347112412172,159.94339992112444,1709.38980820208,140.05361074535983,1634.422010718997,49,40,37,28,0,196,0,29.2,0,1505.097500850285,148.4911905589981,1552.8484568485683,132.35797503095637,1441.6548386906175,44,50,39,37,7,1,1.46,2.91
2022Ana47Mri3031160169,Doha,20220214,1,0,0,0,Alejandro Davidovich Fokina,Malek Jaziri,183,0,22.6,0,1493.7967277088342,170.1828827261208,1533.5251844041293,150.08696591323067,1496.9507968659898,50,39,29,28,0,185,0,38.0,0,889.7264381840632,199.58943182281706,1012.8067192973901,192.35782687886223,1026.3928417637985,17,42,5,21,7,1,1.06,11.34
2022Aay87Tel110761631,Doha,20220214,1,0,0,0,Andy Murray,Taro Daniel,190,0,34.7,0,1651.8273935101483,147.2211697293724,1697.409437514226,131.28709157986484,1593.7949148926489,28,25,25,22,0,191,0,29.0,0,1644.4416764259793,176.41655857876506,1683.807867358837,163.55216482896157,1555.6736361332614,50,40,28,21,28,1,1.46,2.92
2022Caz29Dan1416732655,Rio de Janeiro,20220214,0,1,0,0,Carlos Alcaraz,Diego Schwartzman,185,0,18.7,0,1904.8252690741645,197.9430791795922,1823.4942287926497,253.19437261574976,1973.2519581783413,71,25,44,13,28,170,0,29.4,0,1716.4095561857462,142.5576739375334,1787.1212217821626,158.84495505325702,1662.0555243680349,70,41,31,13,7,1,1.39,3.28
2022Caz29Fni3816731359,Rio de Janeiro,20220214,0,1,0,0,Fabio Fognini,Carlos Alcaraz,178,0,34.7,0,1410.9888325900763,179.53341391124724,1572.4336166005887,209.8912713802552,1370.2790527674076,29,36,9,12,7,185,0,18.7,0,1950.88435195653,179.92696476133136,1928.8510994581939,212.61915575999956,1966.5848258150174,72,25,45,13,0,0,3.64,1.33
2022Dan14Flo1002655698,Rio de Janeiro,20220214,0,1,0,0,Diego Schwartzman,Francisco Cerundolo,170,0,29.4,0,1690.5571499818377,136.34932527613168,1740.769951263674,149.96836394218198,1611.627845578255,70,42,31,14,0,185,0,23.5,0,1529.0677335595776,132.84017049295696,1678.6893840249427,126.2156994203013,1544.3521741452043,68,33,61,28,7,1,1.46,2.92
2022Caz29Mni616735018,Rio de Janeiro,20220214,0,1,0,0,Carlos Alcaraz,Matteo Berrettini,185,0,18.7,0,1960.6443061415978,176.05840593981836,1958.2054225141283,199.8020528964207,1905.9400253245358,73,25,46,13,0,196,0,25.8,0,2013.1263245844636,163.70739963055826,1960.2999090695782,272.25311328954785,1924.5618227892091,56,20,17,6,28,1,1.61,2.47
2022Fni38Fia6313591001,Rio de Janeiro,20220214,0,1,0,0,Fabio Fognini,Federico Coria,178,0,34.7,0,1401.2615336113183,175.69138710388452,1543.6772308129457,197.58177460255897,1374.1915109267422,29,37,9,13,0,180,0,29.9,0,1382.9636747679754,176.7584821313928,1606.2747733113783,163.42838542619535,1353.554980049336,56,54,50,33,7,1,1.57,2.57
2022Dan14Par742655875,Rio de Janeiro,20220214,0,1,0,0,Pablo Andujar,Diego Schwartzman,180,0,36.0,0,1407.5744128060448,171.17463096279113,1538.4968058153963,193.60522660957477,1345.7310766190785,30,39,20,20,7,170,0,29.4,0,1717.189214072144,129.79005371102983,1784.3810417059988,139.76055246238755,1666.1418407958836,71,42,32,14,0,0,4.74,1.23
2022Flo100Mic70698901,Rio de Janeiro,20220214,0,1,0,0,Francisco Cerundolo,Miomir Kecmanovic,185,0,23.5,0,1503.678603029061,126.82724544336504,1647.016661834635,120.44762897189358,1508.8763247557263,68,34,61,29,0,183,0,22.4,0,1593.569062429415,159.2639188507453,1569.453062049551,209.62985262314973,1597.360427807418,39,42,11,11,7,1,2.18,1.75
2022Mni6Tro1065018659,Rio de Janeiro,20220214,0,1,0,0,Matteo Berrettini,Thiago Monteiro,196,0,25.8,0,1947.592565237497,151.85132064969068,1834.235887053323,227.15624491153574,1916.5765112990161,56,21,17,7,0,183,1,27.7,1,1361.1245780625438,146.01737335871093,1537.9574876048812,153.75684316884391,1423.2420860656944,53,48,38,29,7,1,1.34,3.57
2022Caz29Fis3716731382,Rio de Janeiro,20220214,0,1,0,0,Carlos Alcaraz,Federico Delbonis,185,0,18.7,0,2035.7133819059263,161.04658377474468,2031.8078254435216,183.41812660727453,1965.164006053897,74,25,47,13,0,190,1,31.3,0,1374.6968478246629,157.1805484084255,1682.5031484880583,173.75709606816434,1284.731532579759,49,45,44,23,7,1,1.25,4.41
2022Fni38Pta1813592265,Rio de Janeiro,20220214,0,1,0,0,Pablo Carreno Busta,Fabio Fognini,188,0,30.5,0,1825.4764934512546,170.03670742295833,2004.531796628242,262.368628077108,1659.7497350785627,61,30,21,6,28,178,0,34.7,0,1463.3552071628937,161.01644515621916,1636.4485720866173,177.0300784449851,1346.5188702959883,30,37,10,13,0,0,1.48,2.87
2022Fia63Fco1721001370,Rio de Janeiro,20220214,0,1,0,0,Federico Coria,Fernando Verdasco,180,0,29.9,0,1320.1836468588047,161.7927561097855,1541.126241724581,152.32385146416428,1375.1752968782798,56,55,50,34,0,188,1,38.2,0,1354.9424992850156,146.77671314479335,1508.7300987862577,154.0903940030474,1376.523605285831,18,31,7,13,7,1,1.5,2.8
2022Dan14Pez6226551002,Rio de Janeiro,20220214,0,1,0,0,Diego Schwartzman,Pedro Martinez,170,0,29.4,0,1731.140805215411,126.34997368114668,1804.8620613262628,134.6225176940446,1638.777975124297,72,42,33,14,0,185,0,24.8,0,1490.8442524885559,147.36527630182547,1673.026137738974,165.0790845906287,1473.63800535246,64,39,47,21,7,1,1.46,2.93
2022Mic70Lgo219012023,Rio de Janeiro,20220214,0,1,0,0,Lorenzo Sonego,Miomir Kecmanovic,191,0,26.7,0,1606.701048670479,139.3229735904363,1722.8842123412305,163.09103106629325,1602.9774486810918,48,42,19,13,7,183,0,22.4,0,1521.8387732570611,147.45816813210814,1497.3502330201818,183.73440896961665,1602.8078662146602,39,43,11,12,0,0,1.51,2.75
2022Flo100Rna78698835,Rio de Janeiro,20220214,0,1,0,0,Francisco Cerundolo,Roberto Carballes Baena,185,0,23.5,0,1550.017559449661,121.25817061169965,1673.461358530129,116.27476380214154,1595.0677889106844,69,34,62,29,0,183,0,28.8,0,1395.0389346419768,159.74994314924155,1660.6647363764648,165.49175980644483,1388.8748757223304,50,50,41,30,7,1,,
2022Fis37Dan1121382626,Rio de Janeiro,20220214,0,1,0,0,Federico Delbonis,Daniel Elahi Galan,190,1,31.3,0,1370.6258199240121,155.92808873073577,1661.9167672505514,166.31660553750226,1309.6006835926637,49,46,44,24,0,191,0,25.6,0,1360.3104628678082,151.19780165128054,1548.7854145169051,142.8751635484337,1294.464446893792,57,52,35,24,14,1,1.75,2.18
2022Caz29Jar891673745,Rio de Janeiro,20220214,0,1,0,0,Jaume Munar,Carlos Alcaraz,183,0,24.7,0,1467.291408329398,147.30984288361557,1481.7113690390288,150.36733802609376,1526.7458847592577,59,47,48,30,7,185,0,18.7,0,2039.9345649071731,159.6763585676972,2054.3455279834097,174.58225307135177,1965.3215632206375,75,25,48,13,0,0,3.69,1.32
2022Fni38Fis771359838,Rio de Janeiro,20220214,0,1,0,0,Facundo Bagnis,Fabio Fognini,183,1,31.9,0,1201.7808798694005,173.71042652895923,1417.6819877962905,185.44415298066855,1268.2147984823814,57,39,52,27,7,178,0,34.7,0,1568.7236973729146,155.31020549404587,1743.689341245391,170.29562048157737,1452.0169087306083,31,37,11,13,0,0,2.6,1.55
2022Fco172Dic393701346,Rio de Janeiro,20220214,0,1,0,0,Dusan Lajovic,Fernando Verdasco,180,0,31.6,0,1469.6080872854614,161.52922835166706,1466.4451944079756,197.83291056419444,1470.6423316985922,34,48,13,17,7,188,1,38.2,0,1302.0342030401507,137.76545475945505,1459.8685263230752,143.4554991124183,1347.9470612576154,18,32,7,14,0,0,1.66,2.34
2022Fia63Cin1910012193,Rio de Janeiro,20220214,0,1,0,0,Cristian Garin,Federico Coria,185,0,25.7,0,1460.987116829203,180.72089505294022,1532.5459740292188,217.88044265512477,1366.8136563775427,40,32,30,13,14,180,0,29.9,0,1383.6953830599214,149.41198235747817,1588.960437974677,142.0816457836956,1443.6678026197528,57,55,51,34,0,0,1.56,2.57
2022Par74Pas104875680,Rio de Janeiro,20220214,0,1,0,0,Pablo Andujar,Pablo Cuevas,180,0,36.0,0,1459.0763208940702,151.2440122137597,1596.3772621817973,164.9441789208632,1417.3561541230492,31,40,21,21,0,180,0,36.1,0,1032.572058997486,240.19789728944335,1290.6826881202987,212.5027897681289,1201.2514793602186,26,33,22,20,7,1,1.48,2.82
2022Lgo21Lre5620231076,Rio de Janeiro,20220214,0,1,0,0,Lorenzo Sonego,Laslo Djere,191,0,26.7,0,1551.6902991562442,131.64226620775952,1633.6344040118715,154.25530965968156,1542.040717887252,48,43,19,14,0,188,0,26.7,0,1314.4716869830957,193.5973589306491,1497.4609819631783,221.27044195825874,1312.5274030283667,40,40,31,18,7,1,1.62,2.42
2022Flo100Bre526981120,Rio de Janeiro,20220214,0,1,0,0,Benoit Paire,Francisco Cerundolo,196,0,32.7,0,1389.8327182247394,167.88447068377164,1230.7462620996957,200.07053306403844,1341.372389157114,24,43,6,16,7,185,0,23.5,0,1571.839312154439,116.91305244158762,1704.3281731037036,111.89991081441651,1608.2385266289584,70,34,63,29,0,0,3.01,1.43
2022Aev7Fme947004018,Marseille,20220214,1,0,0,0,Felix Auger Aliassime,Andrey Rublev,193,0,21.5,0,2068.0950321948458,140.5007326748947,2076.190987401952,124.80919766676062,2187.06949429688,70,46,56,34,7,188,0,24.3,0,1791.7857072065344,157.35084816257532,1841.2724930080117,139.87867317666422,1706.4665231576876,92,34,66,25,7,0,1.62,2.46
2022Fme9Rin1634018392,Marseille,20220214,1,0,0,0,Roman Safiullin,Felix Auger Aliassime,185,0,24.5,0,1163.9755925069117,160.1269363545226,1287.5358805918627,143.16082898974372,1199.1104079452941,40,38,30,25,7,193,0,21.5,0,1991.9921547454153,135.41949902069283,2016.745167744477,120.75376498292796,2137.8428999862117,70,47,56,35,0,0,5.6,1.18
2022Aev7Bzi694700919,Marseille,20220214,1,0,0,0,Andrey Rublev,Benjamin Bonzi,188,0,24.3,0,1887.6192006281503,149.9746198892552,1915.991794768684,133.91162478547977,1859.514448961214,93,34,67,25,0,185,0,25.6,1,1471.5901260926912,144.21159119057165,1563.4171896886307,129.11520754198094,1384.2177580195544,68,38,49,25,7,1,1.36,3.43
2022Rin163Sas43927355,Marseille,20220214,1,0,0,0,Stefanos Tsitsipas,Roman Safiullin,193,0,23.5,0,1952.1786031385845,142.2203249192245,1976.548959188059,128.04184385420487,1854.7298400022519,88,35,58,26,7,185,0,24.5,0,1162.3042514092401,159.76446569913944,1285.4047518527038,142.73190473290492,1240.112178612549,40,39,30,26,0,0,1.15,6.45
2022Fme9Ika4940181154,Marseille,20220214,1,0,0,0,Ilya Ivashka,Felix Auger Aliassime,193,0,27.9,0,1599.3278268047322,190.24998156221736,1701.4931489374983,165.01582951471087,1633.9518538939226,69,33,45,18,7,193,0,21.5,0,1993.3156222869395,135.36475888225124,2018.3805744957647,120.69347650323932,2046.9178358953989,71,47,57,35,0,0,3.91,1.3
2022Bzi69Aev159192633,Marseille,20220214,1,0,0,0,Benjamin Bonzi,Aslan Karatsev,185,0,25.6,1,1460.9354722773573,140.95151362968664,1552.1398050303476,126.13878924848383,1360.7879038846856,68,39,49,26,0,185,0,28.4,0,1601.7498057778641,162.2856649720912,1688.9008890803777,142.87007535684776,1677.8307666739695,75,34,48,24,7,1,2.39,1.65
2022Aev7Lle1544700440,Marseille,20220214,1,0,0,0,Lucas Pouille,Andrey Rublev,185,0,27.9,1,1048.7935804946997,169.8841350132913,1207.5170713195034,150.5415928405977,1177.4439115047755,17,30,14,19,14,188,0,24.3,0,1899.0145280693205,146.25340776005453,1928.027090452394,130.52851030078747,1812.8285471002064,94,34,68,25,0,0,7.18,1.13
2022Sas4Hon687355923,Marseille,20220214,1,0,0,0,Stefanos Tsitsipas,Hugo Gaston,193,0,23.5,0,1850.4650700331033,141.96598178797336,1893.217897253818,127.73403532130513,1822.6377279296426,88,36,58,27,0,173,1,21.3,1,1264.9769400706386,148.46656774369507,1361.689076129231,137.0160646416479,1420.674804043589,47,46,20,26,7,1,1.13,7.3
